,TS,start_anomaly,window length,prob_anomaly,lat,lon,anomaly sample length
91,"date
2015-09-21   -0.257784
2015-10-15   -0.125049
2016-04-12   -0.319872
2016-07-05   -1.712330
2016-09-27   -1.435169
                ...   
2023-07-29    0.606634
2023-08-10    0.556456
2023-08-22    1.064195
2023-09-03    0.202800
2023-09-15    0.868812
Name: values_753_3503, Length: 193, dtype: float32",0,0.0,0.0,25.928728,-80.31178,
92,"date
2015-09-21   -0.377054
2015-10-15    0.091422
2016-04-12    0.328308
2016-07-05   -1.379801
2016-09-27   -0.864583
                ...   
2023-07-29   -0.397526
2023-08-10   -0.184400
2023-08-22    1.431677
2023-09-03    0.131127
2023-09-15   -0.688896
Name: values_753_3504, Length: 193, dtype: float32",0,0.0,0.0,25.928734,-80.31175,
93,"date
2015-09-21   -0.738923
2015-10-15    0.105041
2016-04-12    0.059067
2016-07-05   -0.413273
2016-09-27   -0.699993
                ...   
2023-07-29    0.149586
2023-08-10   -0.052155
2023-08-22    1.183135
2023-09-03   -0.458816
2023-09-15   -0.998780
Name: values_753_3505, Length: 193, dtype: float32",0,0.0,0.0,25.92874,-80.311714,
94,"date
2015-09-21   -0.525984
2015-10-15   -0.059694
2016-04-12   -0.253775
2016-07-05    1.378951
2016-09-27   -1.463823
                ...   
2023-07-29    0.774980
2023-08-10   -0.032187
2023-08-22    1.496925
2023-09-03    1.052886
2023-09-15    0.808393
Name: values_753_3506, Length: 193, dtype: float32",0,0.0,0.0,25.928745,-80.311676,
95,"[array([ 0.9281692 , -0.01950073, -0.3825434 , -0.0521732 , -0.06077605,
       -0.09923917,  0.18692265,  0.5644689 , -0.03398058,  0.43292883,
        0.7193384 , -0.10802728, -0.18308364,  0.04705773,  0.17152362,
        0.08882201,  0.53342056, -0.14023995,  0.1566118 ,  0.0788746 ,
       -0.13818789, -0.16375153, -0.04018942,  0.3238907 ,  0.0223621 ,
       -0.11948693, -0.47115946,  0.03903425, -0.03768565, -0.5640903 ,
        0.42492956, -0.3760845 , -0.12911828,  0.40272573,  0.14328223,
        0.4311316 ,  0.2640607 ,  0.27406222,  0.712548  ,  0.3097126 ,
        0.17818625,  0.05845186,  0.05083668,  0.28568596,  0.09926748,
        0.07487941,  0.05895579,  0.27169904,  0.07839157,  0.31041387,
        0.3532315 ,  0.24368471, -0.15870176,  0.16016836,  0.20602597,
        0.19377226,  0.6362641 ,  0.2112168 ,  0.24553785,  0.4027104 ,
        0.7013793 ,  0.11997564,  0.11985339,  0.2015667 ,  0.14837244,
        0.1035253 ,  0.06535777,  0.04305482,  0.5064033 , -0.04477794,
        0.25144267,  0.5040087 ,  0.1285392 ,  0.21860546,  0.25132465,
        0.33501226, -0.03170252, -0.18931353, -0.04435584,  0.3823523 ,
        0.12380606, -0.17150538, -0.5916697 ,  0.07995352, -0.3639512 ,
       -0.08496547,  0.03833032,  0.42121643, -0.15137592,  0.32204878,
        0.4255383 ,  0.04341068, -0.03013513, -0.07533589,  0.0902916 ,
        1.0402153 ,  0.0421703 ,  0.31517273,  0.25457445,  0.379982  ,
        0.06786883,  0.22855866,  0.7303357 , -0.03127854,  0.24942154,
        0.05622888,  0.6891804 ,  0.11116035,  0.11822462,  0.35089427,
       -0.0287371 ,  0.5440856 ,  0.03471231,  0.10035813,  0.6771196 ,
       -0.45389253,  0.22174823,  0.15977335,  0.88167083, -0.36840886,
       -0.2128042 ,  0.13815033,  0.02142444,  1.0022844 , -0.36477324,
       -0.22106802, -0.43161327,  0.13417512, -0.41636437, -0.2843287 ,
       -0.37140244,  0.03434681, -0.13317472, -0.5711615 , -0.20708504,
       -1.114887  ,  0.37434912, -0.20012711, -0.3741207 , -0.51386416,
       -0.36359924, -0.38634008, -0.02668198, -0.32606703, -1.7049373 ,
        0.20487677,  0.26312783, -0.55388117, -1.589089  , -0.6121273 ,
       -0.0536919 ,  0.03824601, -0.17014974,  0.2113453 , -0.67691433,
       -0.24054992, -0.66537416, -0.6536182 , -0.21499892, -0.19501765,
        0.14463103, -0.10836942,  0.39002633, -0.01054767, -0.42540047,
       -0.41100466, -0.7385163 , -0.07399738, -0.57227063,  0.36164677,
        0.3345529 ,  0.04487956, -0.34361446,  0.51289546,  0.3161239 ,
        2.3698194 , -1.2003545 ,  2.5111604 , -0.9256659 , -0.6777241 ,
       -1.6788527 , -0.47939032, -0.74043506, -0.85520476, -0.8787266 ,
       -0.99607205,  1.291921  , -1.3260455 ,  1.3953978 , -3.2748566 ,
        1.0903463 , -1.7702663 , -0.16324699], dtype=float32)]",2022-11-19 00:00:00,,0.9,25.928757,-80.31161,2.0
96,"[array([ 1.547531  ,  0.633248  , -1.1581638 , -0.5243805 , -1.2470767 ,
        0.94118464, -1.3979578 ,  1.2257109 , -0.96303624,  1.0885584 ,
        0.5789344 , -0.8565005 , -0.72319615, -0.53214055,  0.90743136,
        0.9823331 ,  0.3377513 , -0.6513394 , -0.42789906,  0.08500046,
        1.3032458 ,  0.85102177,  0.69987273,  0.8381883 ,  0.66047597,
        0.41051638,  0.46448377,  0.57858056,  0.6433445 , -0.45671022,
       -1.1139528 ,  1.051511  ,  1.0221995 , -0.5163074 , -0.44985577,
        1.1962612 ,  1.0998484 ,  0.7183029 ,  0.85652995,  0.66613823,
       -0.10272161, -1.0978256 ,  0.5737262 , -0.35970086,  0.37975496,
       -0.87481976,  1.0374262 ,  0.6055547 ,  0.66263914, -0.2779594 ,
       -0.72700197, -1.4466321 ,  0.6494525 ,  0.11414818,  1.0686584 ,
        0.8951781 ,  0.6040065 ,  0.46977973,  0.8003374 ,  0.8066334 ,
        1.1054778 ,  0.7063722 , -1.1415906 , -1.3497796 , -1.1324265 ,
        0.9717274 , -0.8788773 , -1.731986  , -0.9519265 ,  0.46615124,
        0.6861554 ,  0.79436886, -0.6844101 ,  0.6203027 , -0.78095305,
        0.41740483,  0.11107838,  0.4606793 , -0.5578757 , -0.14095038,
       -1.0814551 ,  0.1471257 , -0.5707628 , -0.7412865 ,  0.86799866,
       -0.6716596 ,  1.3578012 ,  1.0045316 ,  0.91129386,  0.5735182 ,
        0.9496894 , -1.0524126 , -1.3744855 ,  1.0043117 ,  0.86204535,
        0.06217504, -0.06193329,  0.23491502,  1.2344819 ,  0.84005535,
       -0.5727012 ,  0.9841801 ,  0.753291  ,  0.930084  ,  0.457637  ,
        1.2282748 , -0.93630964,  1.126777  ,  1.0094969 ,  1.1253529 ,
        1.1469005 , -0.3877087 ,  0.76371133, -0.2939142 , -0.77245206,
       -0.1332233 , -1.068555  , -0.4762748 , -0.09144074, -0.5189924 ,
        0.24876332, -0.91478676, -0.9215988 , -0.6284138 , -0.8615091 ,
       -1.6023912 ,  0.9539988 ,  0.31981957, -1.0917931 ,  0.9320679 ,
       -0.21743561, -0.51529074, -0.96275216,  0.2029159 , -0.3090555 ,
       -0.2168689 ,  0.11106741, -0.718042  , -0.8865068 ,  0.6114012 ,
        1.0848156 , -1.7318356 ,  0.6783912 , -0.8990978 , -0.07590212,
        0.8695112 , -0.94180083,  0.04618016, -1.4630997 , -1.0063071 ,
        0.7457802 ,  0.27588528, -0.7942825 , -0.86542386, -1.4722639 ,
       -0.89165115, -1.5860054 , -0.4562577 , -0.5500141 , -1.4386568 ,
       -0.65975654,  0.05462295,  0.96748877,  0.7202444 ,  0.65014786,
       -1.0245924 , -1.0468951 ,  0.27760202, -1.6297318 ,  0.5872922 ,
       -0.8901538 , -1.7859491 ,  0.9923147 , -0.29508907,  0.2618268 ,
        0.61729676, -0.86147   ,  0.8315177 , -0.27027273, -0.42403913,
       -0.32142648, -0.34318465, -0.6471196 , -0.522069  , -0.89634323,
        0.69769275,  0.18251571, -0.41081455,  0.08219016, -1.1068593 ,
        1.8846679 , -0.81448853,  2.1719255 ], dtype=float32)]",2020-02-03 00:00:00,,0.9,25.928762,-80.31157,59.0
97,"[array([ 4.5405018e-01, -5.3015333e-01,  4.4607991e-01,  4.3089181e-01,
       -3.5369879e-01, -8.8844061e-02, -3.1461781e-01, -1.8800032e-01,
        1.1499302e-01, -3.0675617e-01,  1.4338622e+00, -2.6875794e-02,
       -3.0817294e-01,  1.3424103e-01, -4.7799140e-01, -7.9397121e-03,
        3.5782701e-01,  4.1978425e-01,  2.6086387e-01,  8.4795457e-01,
       -9.1161072e-02, -8.0895853e-01, -9.6077573e-01, -3.1280214e-01,
       -9.5899153e-01, -7.9884046e-01,  1.8269753e+00, -1.1528488e+00,
       -1.2337304e+00,  5.6981874e-01,  7.8790843e-02, -3.8751608e-01,
       -4.6056014e-01,  4.7255045e-01,  4.8950008e-01, -3.3177495e-01,
       -4.4281849e-01, -6.7926359e-01, -6.6296518e-01,  2.3071167e+00,
       -8.7793994e-01, -8.0970836e-01, -7.3436624e-01, -6.0973030e-01,
       -7.8818792e-01, -1.2999377e+00, -5.5412555e-01,  1.9778434e+00,
       -1.7477715e-01,  2.5488070e-01, -8.0508575e-02, -3.1827754e-01,
       -5.2332819e-01,  1.5028690e+00, -5.7740629e-01, -6.6893399e-01,
       -5.6845939e-01, -6.8650794e-01, -6.2614626e-01, -7.0532203e-01,
       -4.2313534e-01, -9.6223849e-01, -2.0747593e-01, -5.3843391e-01,
       -5.0439429e-01, -5.2662611e-01, -1.8082467e-01, -2.7662444e-01,
       -5.5699617e-01, -1.2125058e+00, -1.6120088e-01, -3.3392859e-01,
       -9.3309999e-02, -4.5458221e-01,  2.6550114e-01,  6.2489909e-01,
       -7.7390671e-04, -3.1487870e-01, -5.0798285e-01, -9.5691204e-02,
        1.0599524e-01, -5.0277156e-01, -2.3283851e-01,  1.1239998e+00,
        4.7641057e-01, -5.4497361e-01,  1.0651854e+00,  6.4166492e-01,
        1.4622498e+00,  8.8223439e-01, -4.9742073e-02, -1.8523270e-01,
       -5.2964795e-01, -4.6133280e-01, -5.6546646e-01,  8.0532879e-01,
        4.3112427e-01,  8.5560328e-01, -1.2711680e-01, -1.2397200e-01,
        1.1828780e-02, -3.4236532e-01, -2.5945365e-01, -7.4343228e-01,
       -8.9106250e-01, -5.2131444e-01,  7.1508318e-02, -2.0246221e-01,
       -9.0525419e-02, -4.3777281e-01,  1.2564859e+00,  8.5289156e-01,
       -9.4432157e-01, -1.3700962e+00,  2.8374109e-01,  8.6783683e-01,
       -1.0186982e-01,  1.8614192e+00,  1.2235024e+00,  3.8946417e-01,
       -8.7976974e-01, -4.5001335e-02, -2.8368852e-01,  2.3684277e-01,
       -1.7969736e-01, -5.6889379e-01, -6.9066209e-01, -7.6719725e-01,
       -4.6651560e-01,  2.0304289e+00,  2.5081372e-01,  5.8067977e-01,
       -7.9775155e-03, -1.0792496e+00, -2.6612186e-01,  1.5851766e-01,
       -3.4311646e-01,  5.0068927e-01, -1.2169415e-01, -1.3396654e-01,
       -7.0737714e-01, -7.5595152e-01, -7.4277645e-01, -1.9193296e-01,
        1.5394362e+00, -2.1981929e-01, -1.6861615e-01,  1.3502398e+00,
       -6.1314911e-01, -5.1729333e-01, -8.1990713e-01,  1.6259938e+00,
       -4.1922933e-01,  9.2552349e-02, -4.7143692e-01,  7.7297181e-02,
       -5.4330862e-01,  3.9873338e-01, -1.5593867e+00, -7.8589737e-01,
       -8.4276557e-02,  1.5649157e+00, -3.8275695e-01, -4.5863202e-01,
        1.8007630e+00, -2.1874967e-01,  7.0991963e-02, -1.1153318e+00,
       -5.3278208e-01, -7.4290735e-01, -1.0000788e-01, -4.0380895e-01,
        2.1247201e+00,  6.6126442e-01,  2.0393414e+00,  2.2262244e+00,
        1.7584133e-01,  7.7445185e-01,  9.4193703e-01,  1.0481087e+00,
        5.5618727e-01,  7.6831466e-01,  1.9720104e-01,  2.7362913e-02,
        1.8410838e-01, -1.2962537e+00,  1.3484994e+00,  6.5046346e-01,
       -9.4535488e-01, -8.3929217e-01,  1.5324097e+00, -1.6224948e-01,
        3.2260246e+00], dtype=float32)]",2022-03-12 00:00:00,,0.9,25.928768,-80.31154,20.0
98,"date
2015-09-21    0.690342
2015-10-15    0.025328
2016-04-12    0.853792
2016-07-05    0.540985
2016-09-27   -0.516815
                ...   
2023-07-29    0.902820
2023-08-10   -1.039738
2023-08-22    0.833657
2023-09-03   -2.037702
2023-09-15    1.581045
Name: values_753_3511, Length: 193, dtype: float32",0,0.0,0.0,25.928774,-80.3115,
99,"[array([ 9.43769097e-01, -2.99669206e-01,  5.94820678e-01,  7.53400624e-01,
        2.19048992e-01,  1.18395463e-01,  6.12567812e-02,  4.34281826e-02,
        4.95719671e-01,  2.45787978e-01,  1.33160961e+00,  1.43885016e-01,
       -5.75926542e-01, -1.30674541e-02, -4.85321581e-01, -1.54539764e-01,
        1.88356087e-01,  2.74490595e-01,  1.64495379e-01,  9.54075634e-01,
        1.57944500e-01, -5.17218411e-01, -6.91316605e-01,  5.23264408e-02,
       -5.12811363e-01, -2.44950891e-01, -1.30700636e+00, -9.33315217e-01,
       -8.29549670e-01,  1.09908235e+00,  5.47301471e-01, -9.52887535e-03,
        4.35560942e-04,  4.06097531e-01,  8.83761883e-01,  9.99021381e-02,
       -4.91699800e-02, -1.11041963e-01, -2.96291828e-01, -4.15943056e-01,
       -3.12916934e-01, -1.90318167e-01, -8.32586884e-02, -1.33824080e-01,
       -2.19205976e-01, -6.66862726e-01, -2.28876293e-01, -5.19692540e-01,
        1.98020741e-01,  9.27032709e-01,  1.87688172e-02,  3.39717925e-01,
       -9.96966809e-02, -1.33534372e+00, -4.64342743e-01, -3.94067794e-01,
       -1.54984847e-01, -9.98139977e-02, -2.73286760e-01, -4.44437057e-01,
       -2.29456782e-01, -6.83309674e-01,  3.15416813e-01, -5.90963960e-02,
       -1.97295561e-01,  7.96661526e-02,  1.72487378e-01,  4.02900457e-01,
       -3.24462801e-01, -9.21070635e-01,  1.59770846e-01, -2.06784010e-01,
        3.06035280e-02,  1.59632564e-01,  9.68786597e-01,  1.23278415e+00,
        3.38673413e-01, -2.58329391e-01,  4.31281291e-02,  4.82258201e-02,
        5.89391470e-01,  1.02905703e+00, -5.62882543e-01,  5.20757496e-01,
        1.60566640e+00, -6.64166212e-01, -5.90898514e-01, -1.26051545e-01,
       -5.01531839e-01, -2.10146189e+00,  5.31824827e-02,  4.02587116e-01,
       -9.11934227e-02,  5.88228405e-02, -3.04110885e-01,  4.42785442e-01,
       -6.16713725e-02,  7.46380091e-02, -1.61511660e-01,  1.54710591e-01,
        8.28589201e-02,  8.74329805e-02,  5.50322652e-01, -2.63102293e-01,
       -4.43620503e-01, -2.81691134e-01,  5.46524465e-01,  6.33445531e-02,
        5.08865714e-01, -2.14174330e-01, -1.33984709e+00,  8.97019982e-01,
       -1.04299903e+00, -1.44573998e+00, -4.28344309e-01,  8.26487660e-01,
        1.03459537e-01, -2.07930493e+00,  3.46588790e-01,  8.20157826e-01,
       -1.35556996e-01,  3.44485164e-01,  4.43903506e-02,  6.25414848e-01,
        3.21280122e-01, -2.21636593e-01, -4.04459774e-01, -5.39763510e-01,
       -1.02400273e-01, -6.40258908e-01,  3.38253081e-02,  6.23769999e-01,
        1.47459090e-01, -7.38099635e-01, -4.00998779e-02,  3.81507337e-01,
       -1.33157074e-01,  6.48003578e-01,  5.87378740e-02,  6.23406470e-01,
       -6.06675327e-01, -3.14596534e-01, -5.17361641e-01,  6.12270087e-02,
       -9.95661139e-01,  2.13542134e-02,  2.05676705e-01,  1.93027294e+00,
       -2.00420007e-01, -1.10815823e-01, -4.55377847e-01,  2.30053425e+00,
        1.16776735e-01,  3.60801160e-01,  7.18533993e-03,  3.15834820e-01,
        5.39141893e-03,  8.08790565e-01, -1.04414248e+00, -4.10721421e-01,
       -1.83951616e-01, -1.01945555e+00, -2.18128160e-01,  2.61658520e-01,
       -3.76159728e-01, -1.26704395e-01,  3.01045179e-01, -7.90132463e-01,
        2.13403642e-01, -5.51841378e-01,  3.67498666e-01,  3.04375887e-01,
       -6.72348619e-01,  1.00810075e+00, -1.00156021e+00,  1.90607905e-02,
        3.99163812e-01, -1.01683199e+00, -1.92503893e+00,  1.82910049e+00,
        1.59357405e+00,  1.47519100e+00,  6.87838435e-01,  2.15026334e-01,
        6.14227533e-01, -1.14035082e+00, -1.39984763e+00,  1.27826905e+00,
       -4.08595324e-01, -3.71643305e-01,  1.27826405e+00,  1.41949460e-01,
        5.11931539e-01], dtype=float32)]",2022-11-19 00:00:00,,0.9,25.92878,-80.31147,2.0
100,"[array([ 5.73270142e-01, -6.85731173e-01, -6.96539879e-03,  1.17131293e-01,
        2.11932588e+00, -2.92794168e-01, -3.93576324e-01, -1.99645340e-01,
       -6.22493774e-03, -2.43715972e-01,  1.28139758e+00, -7.62524009e-02,
       -3.92904162e-01,  4.36956137e-02, -5.48547387e-01, -1.53344423e-01,
        2.69401699e-01,  4.06124294e-01,  2.81454134e+00,  6.68885052e-01,
        4.36170101e-02, -5.71186066e-01, -6.33427620e-01, -2.86411852e-01,
       -6.94201827e-01,  1.74774861e+00, -8.59338760e-01, -8.98278356e-01,
       -8.62589359e-01,  6.43717885e-01, -1.03506386e-01, -1.97146773e-01,
       -4.06946629e-01,  2.92696655e-01,  4.53536570e-01, -2.61352837e-01,
       -4.44441587e-01, -7.42112756e-01, -4.97772574e-01, -8.91738534e-01,
       -7.20495582e-01, -6.98842466e-01, -3.85851681e-01, -5.67238808e-01,
       -7.36404717e-01, -1.42595148e+00, -3.39753032e-01, -9.38415170e-01,
       -1.33908957e-01,  1.13317311e-01, -1.31457731e-01,  2.19341469e+00,
        1.98267758e+00,  1.11337888e+00, -5.67676902e-01, -5.91689348e-01,
       -6.24870658e-01, -7.98157871e-01, -5.48417807e-01, -6.84347093e-01,
       -3.20179641e-01, -7.82698274e-01, -1.63708627e-01, -5.37327349e-01,
       -3.76821816e-01, -4.50648218e-01, -6.24795556e-02, -6.59268379e-01,
       -4.05933231e-01, -1.05409181e+00,  1.80634975e-01,  7.80076385e-02,
        1.21664762e-01, -6.64766669e-01, -5.85889816e-03,  5.86942196e-01,
        2.22321510e-01, -5.27323127e-01, -3.11413944e-01, -1.91275060e-01,
        1.33339596e+00,  8.87479961e-01,  9.58493948e-01,  3.88101757e-01,
        1.61134696e+00,  7.83418417e-02, -8.20227861e-02, -5.37429154e-01,
       -1.63745284e-02, -7.00378835e-01,  2.75728345e-01, -1.35991469e-01,
        2.61730075e-01, -8.34133625e-02,  8.99978131e-02,  9.50577021e-01,
        4.44707632e-01,  7.69162595e-01, -1.19108856e-01,  1.63087773e+00,
        3.07102203e-01, -6.15973592e-01,  1.77602410e-01, -6.49699092e-01,
       -9.07488525e-01, -3.10057938e-01,  1.59168556e-01,  1.77083814e+00,
        8.35858285e-02, -1.96952403e-01, -1.15104866e+00,  6.79898739e-01,
       -7.12853134e-01, -1.50822401e+00, -1.86303258e-03,  5.81108212e-01,
       -2.01650262e-01,  1.20924041e-01,  1.93024009e-01,  3.71376902e-01,
        1.58151937e+00,  7.75433853e-02, -1.21344656e-01,  2.50599146e-01,
        4.23610210e-03, -6.80953324e-01, -3.79977047e-01, -7.95422971e-01,
       -3.15554380e-01, -5.99598050e-01,  7.59416372e-02,  5.79031110e-01,
       -2.94713080e-02, -9.65313911e-01, -1.51887029e-01,  1.79176137e-01,
       -4.77212310e-01,  3.47901255e-01, -9.76103544e-02, -7.92533159e-03,
       -4.72539723e-01, -6.27988100e-01, -7.61683285e-01, -1.10617772e-01,
        9.15480316e-01, -5.94726861e-01, -4.12326455e-02,  1.16588438e+00,
       -4.50043499e-01, -2.61674762e-01, -6.80713356e-01,  1.39294553e+00,
       -1.90083742e-01,  1.87143788e-01, -6.33980036e-01, -1.36692971e-02,
       -6.25421762e-01,  5.61703265e-01, -1.19044793e+00, -6.32370174e-01,
        1.82468295e-02,  1.09497917e+00, -4.46995139e-01,  2.03920531e+00,
        1.50546324e+00, -1.90611184e-01,  4.33512889e-02,  1.46323752e+00,
       -4.33270752e-01,  1.76328528e+00, -3.08442079e-02, -5.91040015e-01,
       -7.39801764e-01,  7.27094054e-01, -1.08850038e+00, -7.56531000e-01,
        2.12596089e-01,  5.29637456e-01, -1.87030137e+00,  6.89107656e-01,
        8.51211667e-01,  7.32232034e-01,  3.00003588e-01,  1.55826226e-01,
        5.32680154e-02, -8.84593964e-01,  1.02908909e+00,  5.71314812e-01,
       -1.03409040e+00, -3.26237798e-01,  2.23946714e+00, -6.76334724e-02,
        5.28133512e-01], dtype=float32)]",2022-03-24 00:00:00,,0.9,25.928785,-80.31143,19.0
101,"[array([-5.2694082e-03, -5.5978584e-01, -4.8386997e-01, -2.0592296e-01,
        1.7278104e+00, -5.6210840e-01, -6.9361675e-01, -5.6518930e-01,
       -8.2162410e-01, -7.1953416e-01,  1.0931716e+00,  6.0189635e-02,
        5.4788537e-02, -2.2229834e-01, -2.9668358e-01, -3.8427413e-01,
       -3.8797945e-02,  2.5216079e-01,  2.6148763e+00, -2.7639312e-01,
        3.8224012e-01,  8.9475393e-02, -3.4418759e-01, -3.9909694e-01,
       -1.9004188e-01,  2.4227986e+00, -4.5937049e-01, -6.1340570e-01,
       -7.5906605e-01,  4.2205352e-01, -1.1279266e+00, -2.4231398e-01,
       -2.6419085e-01, -4.0125743e-01, -1.2608156e-01,  1.5341443e-01,
       -2.7332190e-01, -7.8162336e-01,  2.2969753e-02, -5.7346559e-01,
       -6.4604676e-01, -8.4933305e-01,  1.9413555e-01, -5.7080442e-01,
       -4.4489497e-01, -1.3910444e+00, -1.1172134e-01, -9.3923151e-01,
        3.0293342e-01, -3.2685858e-01, -7.3341116e-02,  2.1178749e+00,
        2.4210706e+00,  1.4702548e-01, -4.6152893e-01, -1.3258190e+00,
       -5.0834674e-01, -1.0999846e+00,  1.2243228e-01, -3.3318293e-01,
       -1.8866253e-01, -6.3902211e-01,  1.7181812e-01, -1.3981384e-01,
       -1.3453065e+00, -5.0655788e-01,  3.4639013e-01, -6.8221092e-03,
        6.8968765e-02, -6.3749200e-01,  7.6719642e-02, -2.9233110e-01,
        3.4040260e-01, -3.1176600e-01, -2.2173035e-01,  8.9142561e-02,
       -1.5058064e-01, -2.3351175e-01,  6.9745910e-01,  6.2609535e-01,
        1.4589438e-01, -3.5438299e-01,  1.2248654e+00,  6.4538187e-01,
        3.3754081e-01,  2.8086507e-01,  2.6661062e-01, -4.4530064e-01,
        4.9015248e-01, -6.1416292e-01, -2.0741129e-01,  1.2062069e-02,
       -5.4258645e-01,  1.8796524e-01,  2.8390154e-02,  1.3150923e+00,
        9.9504083e-02, -3.7898958e-01, -1.0811037e-01, -1.3641548e-01,
        1.4730930e-01, -3.4753901e-01, -4.4187438e-01, -9.2784512e-01,
       -8.5241866e-01,  6.5504909e-03,  6.5393731e-02,  2.4232831e+00,
        3.4639257e-01,  2.1821856e-02, -8.5629821e-03,  5.4627150e-01,
        4.4271606e-01, -7.1378088e-01, -2.3042135e-01,  5.3124034e-01,
        4.5796448e-01, -3.3079922e-01, -5.9293091e-02,  2.7918881e-01,
        1.5718677e+00, -2.1367133e-01,  2.1276867e-01,  4.8616856e-02,
        1.6284004e-01, -7.5923115e-01,  1.6944863e-01,  5.0397277e-02,
       -3.0341369e-01,  4.9505830e-02, -1.3342932e-01,  1.0177332e-01,
       -7.8847229e-02,  2.6711541e-01, -2.6832211e-01,  2.8396544e-01,
       -4.7707963e-01,  1.5338111e-01, -1.5419114e-01,  7.7840224e-02,
        8.4243608e-01, -3.7065178e-01, -3.2199323e-01, -2.0299311e-01,
        1.5169381e+00, -6.0927105e-01, -6.8526882e-01, -9.1327354e-04,
       -6.5636665e-01, -1.5712357e-01, -2.2327760e-01,  1.9499849e+00,
       -2.1873331e-01,  1.9286822e-01, -3.3660454e-01, -1.4334609e-01,
       -4.2322743e-01,  1.2421489e-01, -1.3885883e+00,  1.5195325e-02,
        6.4866340e-01,  1.0739539e+00, -1.3602792e-01,  1.9229486e+00,
        1.6412354e+00,  1.3977571e-01, -1.3155599e+00,  1.7054467e+00,
       -5.2849752e-01,  1.9235417e+00,  1.3420428e-01, -7.4002385e-01,
       -1.0734068e+00, -1.3021648e-01, -4.9659449e-01, -1.1981994e+00,
       -6.6358492e-02,  2.7516440e-01, -1.7273467e+00,  8.4335506e-01,
        1.0528797e+00,  6.3141042e-01,  2.3683235e-01,  4.4197297e-01,
        5.6801736e-02, -7.6749897e-01,  9.9511391e-01, -4.3259019e-01,
       -1.0983093e+00, -6.1955261e-01,  2.1881061e+00, -5.7397597e-02,
        3.3703363e-01], dtype=float32)]",2022-05-11 00:00:00,,0.9,25.928791,-80.3114,15.0
